id,age,job,marital,education,location,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
32738,51.0,administrator,divorced,tertiary,,no,66.0,yes,n,cellular,10,mar,138,1.0,478,2.0,failure,no
32739,42.0,admin.,single,secondary,,no,2758.0,yes,no,unknown,5,jun,237,3.0,-1,0.0,unknown,no
32740,39.0,technician,divorced,secondary,,no,0.0,no,no,cellular,29,aug,35,6.0,-1,0.0,unknown,no
32741,38.0,services,married,secondary,,no,309.0,no,no,unknown,12,jun,160,2.0,-1,0.0,unknown,no
32742,49.0,management,married,tertiary,Faro,no,734.0,yes,no,cellular,7,may,42,2.0,324,,failure,no
32743,42.0,management,married,tertiary,Amadora,no,0.0,no,no,cellular,6,aug,81,3.0,-1,0.0,unknown,no
32744,27.0,technician,single,secondary,,no,285.0,no,no,cellular,22,jul,139,1.0,-1,0.0,unknown,no
32745,28.0,technician,single,secondary,,no,1405.0,yes,no,cellular,5,feb,605,3.0,-1,0.0,unknown,no
32746,33.0,services,married,secondary,Lisboa,no,207.0,yes,n,cellular,14,may,629,4.0,-1,0.0,unknown,yes
32747,35.0,blue-collar,married,secondary,Braga,no,698.0,yes,yes,unknown,30,may,1343,3.0,-1,0.0,unknown,yes
32748,37.0,blue-collar,married,secondary,Lisboa,no,223.0,yes,no,cellular,11,may,552,2.0,301,2.0,failure,no
32749,43.0,self-employed,married,tertiary,,no,2501.0,no,no,cellular,29,jan,153,4.0,-1,0.0,unknown,no
32750,26.0,blue-collar,single,secondary,Lisboa,no,114.0,no,yes,cellular,29,jul,361,4.0,-1,0.0,unknown,no
32751,27.0,student,single,unknown,,no,6424.0,no,n,cellular,29,jan,129,2.0,-1,0.0,unknown,no
32752,47.0,entrepreneur,divorced,tertiary,,no,0.0,no,no,unknown,5,jun,124,1.0,-1,0.0,unknown,no
32753,46.0,unknown,married,tertiary,Lisboa,no,8564.0,no,no,cellular,2,aug,397,2.0,342,1.0,failure,no
32754,38.0,administrator,single,secondary,,no,10.0,no,no,cellular,1,apr,117,1.0,-1,0.0,unknown,no
32755,30.0,unemployed,married,secondary,,no,85.0,yes,y,cellular,7,jul,88,1.0,-1,0.0,unknown,no
32756,48.0,management,married,tertiary,,no,,no,no,cellular,5,aug,389,1.0,64,2.0,success,yes
32757,42.0,technician,married,secondary,Lisboa,no,33.0,no,n,telephone,22,jul,158,5.0,-1,0.0,unknown,no
32758,74.0,retired,divorced,primary,Coimbra,no,2308.0,no,n,telephone,16,sep,251,2.0,535,2.0,success,no
32759,40.0,administrator,married,primary,,no,0.0,yes,no,unknown,17,jun,77,1.0,-1,0.0,unknown,no
32760,27.0,student,single,secondary,Porto,no,106.0,yes,no,telephone,10,jul,127,1.0,-1,0.0,unknown,no
32761,55.0,management,married,secondary,,no,0.0,no,no,unknown,18,jun,324,2.0,-1,0.0,unknown,no
32762,51.0,services,divorced,secondary,Porto,no,974.0,yes,y,cellular,29,jul,255,4.0,-1,0.0,unknown,no
32763,37.0,services,married,secondary,Lisboa,no,3.0,yes,n,cellular,29,jul,88,6.0,-1,0.0,unknown,no
32764,55.0,management,married,primary,Amadora,no,113.0,no,n,cellular,12,aug,306,1.0,457,3.0,failure,yes
32765,59.0,housemaid,divorced,primary,,no,195.0,no,n,unknown,5,may,366,2.0,-1,0.0,unknown,no
32766,47.0,services,married,secondary,,no,651.0,no,yes,cellular,16,jul,325,2.0,-1,0.0,unknown,no
32767,45.0,blue-collar,married,unknown,Amadora,no,419.0,no,no,unknown,5,jun,420,1.0,-1,0.0,unknown,no
32768,62.0,retired,married,secondary,,no,3.0,no,n,cellular,4,aug,151,1.0,-1,0.0,unknown,no
32769,46.0,services,married,secondary,Amadora,no,0.0,yes,n,,22,jun,154,1.0,124,1.0,other,no
32770,28.0,admin.,single,secondary,,no,-7.0,no,y,unknown,26,jun,3183,2.0,-1,0.0,unknown,yes
32771,41.0,technician,married,secondary,,no,2123.0,no,no,cellular,8,aug,130,2.0,-1,0.0,unknown,no
32772,60.0,retired,married,primary,,no,-2.0,yes,no,unknown,8,may,75,1.0,-1,0.0,unknown,no
32773,38.0,management,single,tertiary,,no,104.0,yes,no,cellular,6,may,606,3.0,-1,0.0,unknown,yes
32774,48.0,management,married,tertiary,,no,879.0,no,no,cellular,19,nov,136,3.0,-1,0.0,unknown,no
32775,39.0,,married,primary,,no,532.0,yes,no,cellular,31,jul,786,2.0,-1,0.0,unknown,no
32776,34.0,management,single,tertiary,,no,,no,no,cellular,27,aug,57,6.0,-1,0.0,unknown,no
32777,38.0,technician,married,secondary,Lisboa,yes,9.0,yes,no,unknown,9,may,129,3.0,-1,0.0,unknown,no
32778,54.0,retired,married,primary,Lisboa,no,208.0,no,n,unknown,12,may,255,1.0,-1,0.0,unknown,no
32779,31.0,management,married,tertiary,,no,1575.0,no,no,cellular,12,aug,178,4.0,-1,0.0,unknown,no
32780,25.0,student,single,secondary,Lisboa,no,1919.0,yes,n,cellular,15,may,264,1.0,351,4.0,failure,no
32781,57.0,management,married,tertiary,Porto,no,388.0,no,yes,unknown,15,may,262,4.0,-1,0.0,unknown,no
32782,38.0,blue-collar,married,secondary,,no,4321.0,no,no,,18,may,252,1.0,85,6.0,failure,no
32783,30.0,management,married,tertiary,Amadora,no,1077.0,no,no,cellular,9,dec,124,1.0,-1,0.0,unknown,no
32784,38.0,blue-collar,married,secondary,,no,769.0,yes,n,unknown,3,jun,235,1.0,-1,0.0,unknown,no
32785,34.0,management,single,tertiary,,no,0.0,no,n,cellular,22,aug,174,1.0,-1,0.0,unknown,no
32786,39.0,management,single,tertiary,,no,307.0,no,no,cellular,22,may,182,2.0,-1,0.0,unknown,yes
32787,26.0,administrator,single,unknown,,no,677.0,no,no,cellular,4,may,399,1.0,-1,0.0,unknown,no
32788,35.0,administrator,single,secondary,,no,1537.0,yes,no,cellular,5,may,84,5.0,-1,0.0,unknown,no
32789,36.0,admin.,married,tertiary,,no,1145.0,yes,n,cellular,29,sep,75,1.0,239,2.0,failure,no
32790,41.0,management,single,tertiary,,no,869.0,no,n,cellular,29,jan,524,2.0,-1,0.0,unknown,no
32791,32.0,blue-collar,married,primary,Braga,no,1.0,yes,no,cellular,11,may,184,4.0,-1,0.0,unknown,no
32792,21.0,admin.,single,unknown,,no,-28.0,yes,no,unknown,27,may,125,1.0,-1,0.0,unknown,no
32793,,admin.,divorced,primary,Porto,no,429.0,yes,no,cellular,26,apr,465,2.0,369,2.0,success,yes
32794,41.0,admin.,married,secondary,,no,920.0,yes,yes,unknown,27,may,239,1.0,-1,0.0,unknown,no
32795,36.0,administrator,married,secondary,,no,176.0,yes,no,unknown,23,may,111,1.0,-1,0.0,unknown,no
32796,59.0,housemaid,married,primary,Porto,no,,no,yes,cellular,15,jul,335,2.0,-1,0.0,unknown,no
32797,43.0,self-employed,single,tertiary,Porto,no,2169.0,no,no,cellular,5,aug,229,2.0,-1,0.0,unknown,no
32798,29.0,blue-collar,married,primary,,yes,-303.0,yes,yes,unknown,4,jun,298,3.0,-1,0.0,unknown,no
32799,69.0,retired,divorced,secondary,Porto,no,344.0,no,no,cellular,4,dec,55,2.0,-1,0.0,unknown,no
32800,32.0,blue-collar,single,primary,,no,18.0,yes,yes,cellular,6,may,305,1.0,-1,0.0,unknown,no
32801,55.0,retired,married,primary,,no,4459.0,no,no,cellular,15,jul,85,8.0,-1,0.0,unknown,no
32802,26.0,services,single,secondary,,no,335.0,no,no,telephone,29,jan,393,2.0,-1,0.0,unknown,no
32803,57.0,housemaid,married,primary,,no,2.0,no,no,telephone,9,jul,138,3.0,-1,0.0,unknown,no
32804,36.0,unemployed,single,primary,,no,0.0,yes,no,telephone,7,jul,63,6.0,-1,0.0,unknown,no
32805,48.0,blue-collar,married,unknown,Porto,no,434.0,no,no,cellular,18,aug,73,6.0,-1,0.0,unknown,no
32806,67.0,retired,married,primary,Lisboa,no,1430.0,no,no,telephone,26,may,283,2.0,135,5.0,success,yes
32807,38.0,management,single,tertiary,,no,3141.0,no,no,cellular,9,nov,347,4.0,189,2.0,success,yes
32808,34.0,blue-collar,married,primary,Porto,no,358.0,yes,n,unknown,23,may,100,4.0,-1,0.0,unknown,no
32809,47.0,housemaid,married,primary,,no,183.0,no,n,cellular,13,aug,144,1.0,-1,0.0,unknown,no
32810,29.0,admin.,divorced,secondary,,no,201.0,yes,n,unknown,4,jun,121,3.0,-1,0.0,unknown,no
32811,38.0,technician,single,secondary,,no,173.0,no,no,cellular,29,aug,150,4.0,-1,0.0,unknown,no
32812,46.0,blue-collar,married,secondary,Lisboa,no,2121.0,yes,no,unknown,14,may,160,1.0,-1,0.0,unknown,no
32813,45.0,blue-collar,married,primary,,no,1192.0,no,no,cellular,7,aug,260,3.0,-1,0.0,unknown,no
32814,48.0,management,married,tertiary,,no,7867.0,yes,y,unknown,30,may,306,3.0,-1,0.0,unknown,no
32815,31.0,services,married,secondary,Amadora,no,2423.0,yes,y,cellular,11,may,88,3.0,362,1.0,other,no
32816,,,married,primary,Lisboa,no,2.0,no,yes,telephone,7,jul,46,2.0,-1,0.0,unknown,no
32817,58.0,management,married,tertiary,,no,0.0,no,n,telephone,31,jul,27,16.0,-1,0.0,unknown,no
32818,39.0,blue-collar,married,primary,,no,108.0,no,no,cellular,17,nov,265,1.0,-1,0.0,unknown,no
32819,45.0,management,divorced,primary,Lisboa,no,274.0,no,y,cellular,4,feb,101,1.0,-1,0.0,unknown,no
32820,35.0,blue-collar,single,secondary,Amadora,no,2514.0,yes,no,unknown,4,jun,85,5.0,-1,0.0,unknown,no
32821,34.0,entrepreneur,married,unknown,,no,98.0,no,y,cellular,4,feb,268,,-1,0.0,unknown,no
32822,28.0,technician,single,secondary,Lisboa,no,922.0,yes,no,cellular,7,apr,304,1.0,-1,0.0,unknown,no
32823,32.0,management,single,tertiary,Braga,no,2551.0,yes,no,cellular,21,jul,638,3.0,-1,0.0,unknown,yes
32824,61.0,retired,married,secondary,,no,,no,n,cellular,15,oct,212,2.0,92,5.0,success,no
32825,,blue-collar,married,primary,Lisboa,no,1145.0,no,no,telephone,10,jul,156,7.0,-1,0.0,unknown,no
32826,37.0,services,married,secondary,Porto,no,0.0,yes,yes,cellular,31,jul,187,2.0,-1,0.0,unknown,no
32827,51.0,management,single,tertiary,Porto,no,102127.0,no,no,cellular,3,jun,90,1.0,-1,0.0,unknown,no
32828,46.0,admin.,married,secondary,Lisboa,no,556.0,yes,yes,unknown,15,may,646,3.0,-1,0.0,unknown,yes
32829,,management,married,tertiary,,no,189.0,yes,no,cellular,20,apr,45,1.0,154,1.0,failure,no
32830,53.0,management,married,tertiary,,no,2094.0,no,yes,cellular,27,aug,95,6.0,-1,0.0,unknown,no
32831,40.0,entrepreneur,married,tertiary,Braga,no,70.0,no,no,cellular,20,nov,57,1.0,-1,0.0,unknown,no
32832,25.0,management,single,secondary,Porto,no,1923.0,no,yes,cellular,8,jul,71,1.0,-1,0.0,unknown,no
32833,60.0,services,divorced,secondary,,no,47.0,no,n,unknown,11,jun,360,1.0,-1,0.0,unknown,no
32834,50.0,blue-collar,married,primary,,no,506.0,yes,no,telephone,7,aug,430,4.0,-1,0.0,unknown,no
32835,59.0,blue-collar,married,primary,,no,748.0,no,n,unknown,29,may,184,1.0,-1,0.0,unknown,no
32836,37.0,technician,divorced,secondary,Porto,no,0.0,yes,no,cellular,16,jul,46,1.0,-1,0.0,unknown,no
32837,42.0,housemaid,single,primary,,no,206.0,no,y,cellular,24,jul,148,1.0,-1,0.0,unknown,no
32838,35.0,management,married,tertiary,Faro,no,,no,n,unknown,20,jun,274,9.0,-1,0.0,unknown,no
32839,32.0,admin.,divorced,secondary,Lisboa,no,2017.0,no,y,cellular,17,jul,686,1.0,-1,0.0,unknown,no
32840,34.0,management,single,tertiary,Porto,no,603.0,no,no,cellular,28,aug,787,1.0,-1,0.0,unknown,no
32841,27.0,admin.,single,secondary,,no,-215.0,yes,no,unknown,20,may,89,3.0,-1,0.0,unknown,no
32842,42.0,admin.,married,secondary,,no,1279.0,yes,no,cellular,17,jul,50,1.0,-1,0.0,unknown,no
32843,25.0,administrator,single,secondary,,no,53.0,yes,no,cellular,12,may,213,6.0,-1,0.0,unknown,no
32844,34.0,student,single,unknown,,no,86.0,no,no,cellular,16,nov,244,2.0,178,1.0,failure,no
32845,34.0,management,single,tertiary,,no,2607.0,no,no,cellular,7,may,63,1.0,336,12.0,other,no
32846,35.0,administrator,single,secondary,,no,2452.0,yes,no,unknown,5,jun,91,2.0,-1,0.0,unknown,no
32847,38.0,administrator,single,secondary,Lisboa,no,115.0,no,no,cellular,5,aug,250,3.0,182,10.0,failure,no
32848,48.0,services,divorced,secondary,,no,142.0,yes,no,cellular,18,may,11,10.0,-1,0.0,unknown,no
32849,31.0,technician,single,tertiary,Porto,no,967.0,no,no,cellular,21,nov,210,3.0,-1,0.0,unknown,no
32850,53.0,management,married,primary,Porto,no,351.0,yes,no,unknown,27,may,0,4.0,-1,0.0,unknown,no
32851,53.0,administrator,married,tertiary,Braga,no,1379.0,no,no,cellular,4,aug,68,1.0,-1,0.0,unknown,no
32852,41.0,unemployed,married,primary,Lisboa,no,-117.0,yes,no,telephone,6,feb,117,6.0,-1,0.0,unknown,no
32853,30.0,,divorced,secondary,,no,-209.0,yes,no,unknown,6,may,188,2.0,-1,0.0,unknown,no
32854,35.0,technician,single,secondary,,no,1717.0,no,no,cellular,14,aug,206,2.0,-1,0.0,unknown,no
32855,33.0,services,single,secondary,,no,3269.0,no,yes,cellular,21,nov,381,1.0,126,1.0,failure,no
32856,49.0,management,divorced,secondary,Lisboa,no,1598.0,yes,no,cellular,12,may,76,2.0,348,1.0,failure,no
32857,31.0,blue-collar,married,secondary,,no,823.0,yes,no,cellular,5,feb,152,2.0,-1,0.0,unknown,no
32858,35.0,admin.,single,tertiary,Amadora,no,4233.0,no,no,cellular,13,aug,135,2.0,-1,0.0,unknown,no
32859,32.0,blue-collar,divorced,secondary,,no,,no,no,telephone,9,jul,49,1.0,-1,0.0,unknown,no
32860,58.0,administrator,married,secondary,Porto,no,0.0,no,no,cellular,27,aug,503,13.0,-1,0.0,unknown,no
32861,31.0,entrepreneur,single,tertiary,Lisboa,no,247.0,yes,y,unknown,2,jun,273,1.0,-1,0.0,unknown,no
32862,32.0,services,single,secondary,,no,228.0,yes,no,unknown,20,may,257,1.0,-1,0.0,unknown,no
32863,27.0,management,single,tertiary,Lisboa,no,0.0,yes,no,cellular,1,apr,124,1.0,-1,0.0,unknown,no
32864,51.0,management,married,tertiary,,no,1612.0,no,no,cellular,16,mar,384,1.0,182,5.0,failure,no
32865,61.0,management,married,tertiary,Lisboa,no,,no,no,cellular,25,jan,318,2.0,283,3.0,success,no
32866,28.0,technician,single,tertiary,,no,172.0,yes,yes,cellular,3,apr,100,14.0,60,2.0,failure,no
32867,57.0,retired,married,secondary,Lisboa,no,211.0,yes,no,unknown,5,may,248,2.0,-1,0.0,unknown,no
32868,48.0,self-employed,married,tertiary,Lisboa,no,7.0,yes,n,unknown,5,may,286,1.0,-1,0.0,unknown,no
32869,31.0,,single,tertiary,,no,665.0,yes,n,cellular,4,feb,156,1.0,-1,0.0,unknown,no
32870,36.0,blue-collar,married,primary,,no,0.0,yes,n,cellular,18,nov,618,2.0,-1,0.0,unknown,no
32871,30.0,technician,single,secondary,Lisboa,no,146.0,yes,no,cellular,29,jan,96,1.0,-1,0.0,unknown,no
32872,52.0,housemaid,married,secondary,,no,3034.0,no,no,unknown,9,jun,206,2.0,-1,0.0,unknown,no
32873,60.0,retired,married,unknown,,no,209.0,no,no,cellular,30,apr,472,1.0,-1,0.0,unknown,no
32874,60.0,administrator,married,secondary,,no,39.0,yes,yes,unknown,5,may,208,1.0,-1,0.0,unknown,no
32875,26.0,management,single,tertiary,,no,1177.0,no,no,cellular,19,oct,116,1.0,-1,0.0,unknown,no
32876,38.0,technician,married,secondary,Lisboa,no,821.0,yes,yes,cellular,17,nov,224,2.0,180,1.0,failure,no
32877,57.0,retired,married,primary,Coimbra,no,333.0,no,no,unknown,22,aug,336,2.0,-1,0.0,unknown,no
32878,56.0,technician,single,secondary,Lisboa,no,751.0,yes,no,cellular,19,nov,85,5.0,-1,0.0,unknown,no
32879,32.0,technician,married,tertiary,Lisboa,no,231.0,yes,no,cellular,17,jul,177,2.0,-1,0.0,unknown,no
32880,37.0,entrepreneur,married,tertiary,,no,342.0,yes,n,unknown,6,jun,212,1.0,-1,0.0,unknown,no
32881,41.0,blue-collar,married,primary,,no,849.0,yes,no,unknown,15,may,72,1.0,-1,0.0,unknown,no
32882,36.0,blue-collar,married,primary,,no,679.0,yes,y,cellular,13,may,115,1.0,-1,0.0,unknown,no
32883,60.0,retired,married,tertiary,Lisboa,no,81.0,yes,no,unknown,5,may,101,1.0,-1,0.0,unknown,no
32884,45.0,unemployed,married,secondary,Lisboa,no,891.0,yes,n,unknown,7,jan,118,1.0,-1,0.0,unknown,yes
32885,34.0,management,married,tertiary,Coimbra,no,4131.0,yes,n,unknown,27,may,172,7.0,-1,0.0,unknown,no
32886,31.0,blue-collar,single,secondary,Lisboa,no,160.0,yes,no,unknown,9,may,25,1.0,-1,0.0,unknown,no
32887,24.0,student,single,secondary,Porto,no,4126.0,no,no,cellular,2,oct,83,5.0,191,2.0,success,no
32888,31.0,blue-collar,single,secondary,,no,183.0,no,no,cellular,27,aug,120,4.0,-1,0.0,unknown,no
32889,34.0,housemaid,single,primary,,no,443.0,no,n,cellular,30,jan,10,1.0,2,1.0,other,no
32890,47.0,blue-collar,divorced,primary,,no,223.0,yes,no,telephone,7,may,140,2.0,-1,,unknown,no
32891,40.0,blue-collar,married,primary,,no,1073.0,no,no,cellular,30,jul,42,,-1,0.0,unknown,no
32892,37.0,technician,married,secondary,Lisboa,no,-90.0,yes,no,cellular,17,apr,921,2.0,263,3.0,failure,no
32893,37.0,admin.,married,secondary,Lisboa,no,-356.0,no,y,unknown,9,may,49,1.0,-1,0.0,unknown,no
32894,60.0,housemaid,divorced,secondary,,no,555.0,yes,n,cellular,22,jul,261,3.0,-1,0.0,unknown,no
32895,34.0,technician,single,tertiary,Lisboa,yes,33.0,yes,yes,unknown,9,may,244,1.0,-1,0.0,unknown,no
32896,36.0,technician,married,secondary,,no,8119.0,no,no,unknown,21,may,24,1.0,-1,0.0,unknown,no
32897,34.0,management,married,tertiary,Coimbra,no,63.0,no,no,cellular,18,nov,83,1.0,102,2.0,failure,no
32898,44.0,blue-collar,married,primary,,no,0.0,yes,yes,cellular,21,nov,32,2.0,116,3.0,other,no
32899,56.0,management,divorced,primary,Lisboa,no,7496.0,no,no,unknown,9,jun,164,3.0,-1,0.0,unknown,no
32900,27.0,technician,single,tertiary,,no,0.0,yes,no,unknown,5,may,400,1.0,-1,0.0,unknown,no
32901,52.0,management,married,tertiary,,no,1356.0,yes,no,cellular,4,may,312,2.0,-1,0.0,unknown,no
32902,28.0,management,single,tertiary,Lisboa,no,-380.0,yes,no,unknown,4,jun,285,4.0,-1,0.0,unknown,no
32903,40.0,blue-collar,single,unknown,,no,29.0,no,no,telephone,7,jul,118,2.0,-1,0.0,unknown,no
32904,26.0,blue-collar,single,secondary,,no,539.0,yes,n,unknown,2,jun,599,2.0,-1,0.0,unknown,no
32905,36.0,technician,single,secondary,Porto,yes,0.0,no,yes,cellular,26,aug,109,14.0,-1,0.0,unknown,no
32906,42.0,management,married,tertiary,,no,0.0,yes,no,cellular,18,jul,177,5.0,-1,0.0,unknown,no
32907,59.0,blue-collar,single,secondary,Porto,no,12270.0,no,no,cellular,20,nov,180,2.0,-1,0.0,unknown,no
32908,33.0,services,married,primary,,no,6904.0,no,n,telephone,20,nov,114,2.0,-1,0.0,unknown,no
32909,49.0,blue-collar,married,primary,,no,287.0,yes,n,unknown,29,may,155,2.0,-1,0.0,unknown,no
32910,58.0,retired,married,secondary,Lisboa,yes,-146.0,no,y,cellular,28,aug,192,8.0,-1,0.0,unknown,no
32911,58.0,housemaid,married,tertiary,,no,2858.0,no,n,cellular,31,jul,56,6.0,-1,0.0,unknown,no
32912,56.0,unemployed,married,secondary,,no,670.0,no,n,cellular,30,jan,86,1.0,-1,0.0,unknown,no
32913,40.0,technician,married,tertiary,Amadora,no,397.0,no,n,unknown,18,jun,50,1.0,-1,0.0,unknown,no
32914,49.0,management,married,tertiary,Lisboa,no,1167.0,yes,yes,cellular,25,jun,213,6.0,150,8.0,failure,yes
32915,73.0,retired,married,primary,,no,279.0,no,no,cellular,28,jan,399,3.0,-1,0.0,unknown,yes
32916,29.0,administrator,single,secondary,,no,2768.0,yes,n,unknown,2,jun,121,4.0,-1,0.0,unknown,no
32917,59.0,unemployed,married,secondary,Lisboa,no,957.0,no,no,cellular,8,mar,301,1.0,89,2.0,success,yes
32918,43.0,technician,married,secondary,,no,1824.0,yes,no,unknown,8,may,296,1.0,-1,0.0,unknown,no
32919,34.0,administrator,married,secondary,,no,0.0,yes,yes,cellular,9,jul,127,1.0,-1,0.0,unknown,no
32920,50.0,technician,married,secondary,Lisboa,no,7098.0,yes,no,unknown,29,may,92,1.0,-1,0.0,unknown,no
32921,45.0,blue-collar,married,secondary,Lisboa,no,726.0,yes,no,cellular,31,jul,175,6.0,-1,0.0,unknown,no
32922,44.0,blue-collar,married,secondary,Braga,no,1340.0,yes,no,unknown,13,may,244,1.0,-1,0.0,unknown,no
32923,31.0,management,single,tertiary,,no,0.0,no,no,cellular,19,aug,155,4.0,-1,0.0,unknown,no
32924,25.0,services,married,secondary,,no,-454.0,yes,n,unknown,12,may,24,1.0,-1,0.0,unknown,no
32925,35.0,management,married,tertiary,Amadora,no,1108.0,yes,n,cellular,17,nov,52,1.0,-1,0.0,unknown,no
32926,57.0,blue-collar,divorced,secondary,Lisboa,no,1103.0,yes,no,cellular,15,jul,98,4.0,-1,0.0,unknown,no
32927,41.0,technician,married,secondary,Porto,no,,yes,no,cellular,24,jul,168,1.0,-1,0.0,unknown,no
32928,55.0,self-employed,married,secondary,Amadora,no,100.0,no,no,cellular,22,aug,358,4.0,-1,0.0,unknown,no
32929,29.0,technician,single,secondary,,no,28.0,no,no,cellular,9,feb,96,2.0,-1,0.0,unknown,no
32930,40.0,admin.,married,secondary,,no,1011.0,yes,no,cellular,11,may,160,2.0,-1,0.0,unknown,no
32931,49.0,entrepreneur,married,secondary,Faro,no,167.0,yes,yes,unknown,6,may,198,3.0,-1,0.0,unknown,no
32932,36.0,services,married,secondary,Lisboa,no,-274.0,no,no,cellular,7,jul,217,1.0,-1,0.0,unknown,no
32933,41.0,blue-collar,married,secondary,Lisboa,no,,no,n,cellular,4,may,963,1.0,83,3.0,success,yes
32934,45.0,administrator,married,unknown,,no,13562.0,yes,no,telephone,20,apr,16,12.0,-1,0.0,unknown,no
32935,29.0,administrator,single,secondary,,no,854.0,no,no,cellular,20,jul,175,5.0,95,1.0,other,no
32936,40.0,technician,married,secondary,Lisboa,no,336.0,no,no,cellular,27,aug,156,6.0,-1,0.0,unknown,no
32937,51.0,technician,married,secondary,Lisboa,no,-396.0,yes,no,cellular,29,jul,179,6.0,-1,0.0,unknown,no
32938,32.0,administrator,single,tertiary,Porto,no,594.0,yes,n,unknown,13,may,134,2.0,-1,0.0,unknown,no
32939,30.0,blue-collar,single,secondary,Lisboa,no,2145.0,yes,no,cellular,18,may,727,2.0,-1,0.0,unknown,yes
32940,31.0,technician,married,secondary,Porto,no,172.0,no,no,cellular,8,aug,151,2.0,-1,0.0,unknown,no
32941,30.0,services,married,secondary,,no,4867.0,yes,yes,telephone,20,apr,8,6.0,306,3.0,other,no
32942,85.0,retired,married,primary,,no,98.0,no,n,cellular,30,apr,416,1.0,-1,0.0,unknown,yes
32943,52.0,management,married,tertiary,,no,1227.0,no,no,cellular,22,aug,1123,4.0,-1,0.0,unknown,yes
32944,31.0,self-employed,married,primary,,no,1074.0,yes,no,unknown,23,may,1438,2.0,-1,0.0,unknown,no
32945,53.0,technician,married,primary,Porto,no,44.0,no,no,unknown,6,jun,256,1.0,-1,0.0,unknown,no
32946,40.0,services,married,secondary,,no,69.0,yes,no,unknown,9,may,143,3.0,-1,0.0,unknown,no
32947,32.0,technician,married,primary,,no,62.0,yes,yes,unknown,13,may,120,1.0,-1,0.0,unknown,no
32948,34.0,blue-collar,single,primary,,no,4723.0,yes,no,cellular,18,may,350,3.0,-1,0.0,unknown,no
32949,29.0,blue-collar,married,secondary,Lisboa,no,,yes,no,cellular,11,may,333,1.0,-1,0.0,unknown,no
32950,38.0,housemaid,married,primary,Porto,yes,0.0,no,no,cellular,25,jul,267,1.0,-1,0.0,unknown,no
32951,36.0,blue-collar,married,secondary,,no,198.0,yes,no,unknown,9,may,400,2.0,-1,0.0,unknown,no
32952,52.0,housemaid,married,primary,,no,5137.0,no,no,,9,jun,199,1.0,-1,0.0,unknown,no
32953,30.0,admin.,single,tertiary,,no,1535.0,no,n,cellular,18,aug,67,4.0,-1,0.0,unknown,no
